----------Creating Processes----------
Process: P0 	Size: 11 	Arrival Time: 27 	Run Time: 3 
[0:03.6] Process: P83, Page Referenced: 1, Page-in-memory: 36
[0:03.6] Process: P90, Page Referenced: 6, Page-in-memory: 68
[0:03.6] Process: P94, Page Referenced: 6, Page-in-memory: 83
[0:03.6] Process: P102, Page Referenced: 8, Page-in-memory: 72
[0:03.6] Process: P82, Page Referenced: 13, Page-in-memory: 73
[0:03.7] Process: P67, Page Referenced: 13, Page-in-memory: 84, Process Evicted: -1
[0:03.7] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:03.7] Process: P113, Page Referenced: 7, Page-in-memory: 85, Process Evicted: -1
[0:03.7] Process: P147, Page Referenced: 2, Page-in-memory: 23
[0:03.7] Process: P33, Page Referenced: 27, Page-in-memory: 35
[0:03.7] Process: P83, Page Referenced: 0, Page-in-memory: 0
[0:03.7] Process: P90, Page Referenced: 9, Page-in-memory: 46
[0:03.7] Process: P94, Page Referenced: 7, Page-in-memory: 86, Process Evicted: -1
[0:03.7] Process: P102, Page Referenced: 3, Page-in-memory: 51
[0:03.7] Process: P82, Page Referenced: 13, Page-in-memory: 73
[0:03.8] Process: P67, Page Referenced: 12, Page-in-memory: 48
[0:03.8] Process: P77, Page Referenced: 1, Page-in-memory: 14
[0:03.8] Process: P113, Page Referenced: 29, Page-in-memory: 87, Process Evicted: -1
[0:03.8] Process: P147, Page Referenced: 3, Page-in-memory: 41
[0:03.8] Process: P33, Page Referenced: 29, Page-in-memory: 88, Process Evicted: -1
[0:03.8] Process: P83, Page Referenced: 9, Page-in-memory: 89, Process Evicted: -1
[0:03.8] Process: P90, Page Referenced: 8, Page-in-memory: 50
[0:03.8] Process: P94, Page Referenced: 4, Page-in-memory: 90, Process Evicted: -1
[0:03.8] Process: P102, Page Referenced: 2, Page-in-memory: 91, Process Evicted: -1
[0:03.8] Process: P82, Page Referenced: 14, Page-in-memory: 77
[0:03.9] Process: P67, Page Referenced: 12, Page-in-memory: 48
[0:03.9] Process: P77, Page Referenced: 1, Page-in-memory: 14
[0:03.9] Process: P113, Page Referenced: 29, Page-in-memory: 87
[0:03.9] Process: P147, Page Referenced: 3, Page-in-memory: 41
[0:03.9] Process: P33, Page Referenced: 3, Page-in-memory: 92, Process Evicted: -1
[0:03.9] Process: P83, Page Referenced: 0, Page-in-memory: 0
[0:03.9] Process: P90, Page Referenced: 9, Page-in-memory: 46
[0:03.9] Process: P94, Page Referenced: 4, Page-in-memory: 90
[0:03.9] Process: P102, Page Referenced: 3, Page-in-memory: 51
[0:03.9] Process: P82, Page Referenced: 13, Page-in-memory: 73
[0:04.0] Process: P67, Page Referenced: 12, Page-in-memory: 48
[0:04.0] Process: P77, Page Referenced: 3, Page-in-memory: 81
[0:04.0] Process: P113, Page Referenced: 29, Page-in-memory: 87
[0:04.0] Process: P147, Page Referenced: 3, Page-in-memory: 41
[0:04.0] Process: P33, Page Referenced: 4, Page-in-memory: 74
[0:04.0] Process: P83, Page Referenced: 8, Page-in-memory: 93, Process Evicted: -1
[0:04.0] Process: P90, Page Referenced: 9, Page-in-memory: 46
[0:04.0] Process: P94, Page Referenced: 10, Page-in-memory: 94, Process Evicted: -1
[0:04.0] Process: P102, Page Referenced: 3, Page-in-memory: 51
[0:04.0] Process: P82, Page Referenced: 12, Page-in-memory: 95, Process Evicted: -1
[0:04.1] Process: P67, Page Referenced: 12, Page-in-memory: 48
[0:04.1] Process: P77, Page Referenced: 4, Page-in-memory: 39
[0:04.1] Process: P113, Page Referenced: 22, Page-in-memory: 96, Process Evicted: -1
[0:04.1] Process: P147, Page Referenced: 2, Page-in-memory: 23
[0:04.1] Process: P33, Page Referenced: 4, Page-in-memory: 74
[0:04.1] Process: P83, Page Referenced: 8, Page-in-memory: 93
[0:04.1] Process: P90, Page Referenced: 5, Page-in-memory: 79
[0:04.1] Process: P94, Page Referenced: 0, Page-in-memory: 0
[0:04.1] Process: P102, Page Referenced: 0, Page-in-memory: 0
[0:04.1] Process: P82, Page Referenced: 11, Page-in-memory: 97, Process Evicted: -1
[0:04.2] Process: P67, Page Referenced: 14, Page-in-memory: 98, Process Evicted: -1
[0:04.2] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:04.2] Process: P113, Page Referenced: 27, Page-in-memory: 99, Process Evicted: -1
[0:04.2] Process: P147, Page Referenced: 3, Page-in-memory: 41
[0:04.2] Process: P33, Page Referenced: 2, Page-in-memory: 44
[0:04.2] Process: P83, Page Referenced: 9, Page-in-memory: 89
[0:04.2] Process: P90, Page Referenced: 1, Page-in-memory: 1, Process Evicted: 121
[0:04.2] Process: P94, Page Referenced: 10, Page-in-memory: 94
[0:04.2] Process: P102, Page Referenced: 10, Page-in-memory: 55
[0:04.2] Process: P82, Page Referenced: 11, Page-in-memory: 97
[0:04.3] Process: P67, Page Referenced: 15, Page-in-memory: 2, Process Evicted: 121
[0:04.3] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:04.3] Process: P113, Page Referenced: 27, Page-in-memory: 99
[0:04.3] Process: P147, Page Referenced: 0, Page-in-memory: 0
[0:04.3] Process: P33, Page Referenced: 2, Page-in-memory: 44
[0:04.3] Process: P83, Page Referenced: 15, Page-in-memory: 3, Process Evicted: 121
[0:04.3] Process: P90, Page Referenced: 9, Page-in-memory: 46
[0:04.3] Process: P94, Page Referenced: 10, Page-in-memory: 94
[0:04.3] Process: P102, Page Referenced: 9, Page-in-memory: 76
[0:04.3] Process: P82, Page Referenced: 9, Page-in-memory: 4, Process Evicted: 121
[0:04.4] Process: P67, Page Referenced: 15, Page-in-memory: 2
[0:04.4] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:04.4] Process: P113, Exit, Size: 31, Service Duration: 3
Memory-map: P82P90P67P83P82P121P121P36P121P36P67P67P113P121P77P113P147P67P77P113P147P36P113P147P121P121P36P67P121P67P67P113P33P113P33P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:04.4] Process: P147, Page Referenced: 1, Page-in-memory: 16
[0:04.4] Process: P33, Page Referenced: 3, Page-in-memory: 92
[0:04.4] Process: P83, Page Referenced: 16, Page-in-memory: 5, Process Evicted: 121
[0:04.4] Process: P90, Page Referenced: 8, Page-in-memory: 50
[0:04.4] Process: P94, Exit, Size: 17, Service Duration: 2
Memory-map: P82P90P67P83P82P83P121P36P121P36P67P67P113P121P77P113P147P67P77P113P147P36P113P147P121P121P36P67P121P67P67P113P33P113P33P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:04.4] Process: P102, Page Referenced: 8, Page-in-memory: 72
[0:04.4] Process: P82, Page Referenced: 16, Page-in-memory: 6, Process Evicted: 121
[0:04.5] Process: P67, Page Referenced: 16, Page-in-memory: 10
[0:04.5] Process: P77, Page Referenced: 1, Page-in-memory: 14
[0:04.5] Process: P147, Page Referenced: 1, Page-in-memory: 16
[0:04.5] Process: P33, Page Referenced: 2, Page-in-memory: 44
[0:04.5] Process: P83, Page Referenced: 15, Page-in-memory: 3
[0:04.5] Process: P90, Page Referenced: 0, Page-in-memory: 0
[0:04.5] Process: P102, Page Referenced: 7, Page-in-memory: 7, Process Evicted: 36
[0:04.5] Process: P82, Page Referenced: 17, Page-in-memory: 8, Process Evicted: 121
[0:04.6] Process: P67, Page Referenced: 17, Page-in-memory: 9, Process Evicted: 36
[0:04.6] Process: P77, Page Referenced: 2, Page-in-memory: 18
[0:04.6] Process: P147, Page Referenced: 0, Page-in-memory: 0
[0:04.6] Process: P33, Page Referenced: 3, Page-in-memory: 92
[0:04.6] Process: P83, Page Referenced: 15, Page-in-memory: 3
[0:04.6] Process: P90, Page Referenced: 1, Page-in-memory: 1
[0:04.6] Process: P102, Page Referenced: 6, Page-in-memory: 10, Process Evicted: 67
[0:04.6] Process: P82, Page Referenced: 16, Page-in-memory: 6
[0:04.7] Process: P67, Page Referenced: 11, Page-in-memory: 52
[0:04.7] Process: P77, Page Referenced: 4, Page-in-memory: 39
[0:04.7] Process: P147, Page Referenced: 4, Page-in-memory: 20
[0:04.7] Process: P33, Page Referenced: 3, Page-in-memory: 92
[0:04.7] Process: P83, Page Referenced: 1, Page-in-memory: 36
[0:04.7] Process: P90, Page Referenced: 2, Page-in-memory: 11, Process Evicted: 67
[0:04.7] Process: P102, Page Referenced: 7, Page-in-memory: 7
[0:04.7] Process: P82, Page Referenced: 17, Page-in-memory: 8
[0:04.8] Process: P67, Page Referenced: 10, Page-in-memory: 56
[0:04.8] Process: P77, Page Referenced: 1, Page-in-memory: 14
[0:04.8] Process: P147, Page Referenced: 3, Page-in-memory: 41
[0:04.8] Process: P33, Page Referenced: 10, Page-in-memory: 67
[0:04.8] Process: P83, Page Referenced: 1, Page-in-memory: 36
[0:04.8] Process: P90, Page Referenced: 0, Page-in-memory: 0
[0:04.8] Process: P102, Page Referenced: 3, Page-in-memory: 51
[0:04.8] Process: P82, Page Referenced: 14, Page-in-memory: 77
[0:04.9] Process: P67, Page Referenced: 14, Page-in-memory: 98
[0:04.9] Process: P77, Page Referenced: 1, Page-in-memory: 14
[0:04.9] Process: P147, Page Referenced: 2, Page-in-memory: 23
[0:04.9] Process: P33, Page Referenced: 11, Page-in-memory: 34
[0:04.9] Process: P83, Page Referenced: 16, Page-in-memory: 5
[0:04.9] Process: P90, Page Referenced: 0, Page-in-memory: 0
[0:04.9] Process: P102, Page Referenced: 3, Page-in-memory: 51
[0:04.9] Process: P82, Page Referenced: 16, Page-in-memory: 6
[0:05.0] Process: P67, Page Referenced: 6, Page-in-memory: 12, Process Evicted: 113
[0:05.0] Process: P77, Page Referenced: 3, Page-in-memory: 81
[0:05.0] Process: P147, Page Referenced: 2, Page-in-memory: 23
[0:05.0] Process: P33, Page Referenced: 12, Page-in-memory: 13, Process Evicted: 121
[0:05.0] Process: P83, Page Referenced: 4, Page-in-memory: 14, Process Evicted: 77
[0:05.0] Process: P90, Page Referenced: 1, Page-in-memory: 1
[0:05.0] Process: P102, Page Referenced: 4, Page-in-memory: 15, Process Evicted: 113
[0:05.0] Process: P82, Page Referenced: 16, Page-in-memory: 6
[0:05.1] Process: P67, Page Referenced: 7, Page-in-memory: 29
[0:05.1] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:05.1] Process: P147, Page Referenced: 0, Page-in-memory: 0
[0:05.1] Process: P33, Exit, Size: 31, Service Duration: 3
Memory-map: P82P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P147P67P77P113P147P36P113P147P121P121P36P67P121P67P67P113P33P113P33P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:05.1] Process: P83, Page Referenced: 2, Page-in-memory: 63
[0:05.1] Process: P90, Page Referenced: 1, Page-in-memory: 1
[0:05.1] Process: P102, Page Referenced: 8, Page-in-memory: 72
[0:05.1] Process: P82, Page Referenced: 17, Page-in-memory: 8
[0:05.1] Process: P128, Enter, Size: 5, Service Duration: 1
Memory-map: P128P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P147P67P77P113P147P36P113P147P121P121P36P67P121P67P67P113P33P113P33P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:05.2] Process: P67, Exit, Size: 17, Service Duration: 4
Memory-map: P128P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P147P67P77P113P147P36P113P147P121P121P36P67P121P67P67P113P33P113P33P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:05.2] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:05.2] Process: P147, Page Referenced: 4, Page-in-memory: 20
[0:05.2] Process: P83, Page Referenced: 0, Page-in-memory: 0
[0:05.2] Process: P90, Page Referenced: 2, Page-in-memory: 11
[0:05.2] Process: P102, Page Referenced: 10, Page-in-memory: 55
[0:05.2] Process: P82, Page Referenced: 18, Page-in-memory: 16, Process Evicted: 147
[0:05.2] Process: P128, Page Referenced: 3, Page-in-memory: 17, Process Evicted: 67
[0:05.2] Process: P141, Enter, Size: 17, Service Duration: 5
Memory-map: P141P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P82P128P77P113P147P36P113P147P121P121P36P67P121P67P67P113P33P113P33P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:05.3] Process: P77, Page Referenced: 2, Page-in-memory: 18
[0:05.3] Process: P147, Page Referenced: 3, Page-in-memory: 41
[0:05.3] Process: P83, Page Referenced: 4, Page-in-memory: 14
[0:05.3] Process: P90, Page Referenced: 2, Page-in-memory: 11
[0:05.3] Process: P102, Page Referenced: 10, Page-in-memory: 55
[0:05.3] Process: P82, Page Referenced: 6, Page-in-memory: 18, Process Evicted: 77
[0:05.3] Process: P128, Page Referenced: 3, Page-in-memory: 17
[0:05.3] Process: P141, Page Referenced: 12, Page-in-memory: 19, Process Evicted: 113
[0:05.4] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:05.4] Process: P147, Page Referenced: 1, Page-in-memory: 16
[0:05.4] Process: P83, Page Referenced: 5, Page-in-memory: 54
[0:05.4] Process: P90, Page Referenced: 3, Page-in-memory: 20, Process Evicted: 147
[0:05.4] Process: P102, Page Referenced: 9, Page-in-memory: 76
[0:05.4] Process: P82, Page Referenced: 1, Page-in-memory: 21, Process Evicted: 36
[0:05.4] Process: P128, Page Referenced: 2, Page-in-memory: 22, Process Evicted: 113
[0:05.4] Process: P141, Page Referenced: 11, Page-in-memory: 23, Process Evicted: 147
[0:05.5] Process: P77, Page Referenced: 1, Page-in-memory: 14
[0:05.5] Process: P147, Exit, Size: 5, Service Duration: 4
Memory-map: P141P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P82P128P82P141P90P82P128P141P121P121P36P67P121P67P67P113P33P113P33P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:05.5] Process: P83, Page Referenced: 15, Page-in-memory: 3
[0:05.5] Process: P90, Page Referenced: 4, Page-in-memory: 75
[0:05.5] Process: P102, Page Referenced: 8, Page-in-memory: 72
[0:05.5] Process: P82, Page Referenced: 6, Page-in-memory: 18
[0:05.5] Process: P128, Page Referenced: 1, Page-in-memory: 24, Process Evicted: 121
[0:05.5] Process: P141, Page Referenced: 11, Page-in-memory: 23
[0:05.6] Process: P77, Page Referenced: 2, Page-in-memory: 18
[0:05.6] Process: P83, Page Referenced: 10, Page-in-memory: 25, Process Evicted: 121
[0:05.6] Process: P90, Page Referenced: 4, Page-in-memory: 75
[0:05.6] Process: P102, Page Referenced: 7, Page-in-memory: 7
[0:05.6] Process: P82, Page Referenced: 5, Page-in-memory: 26, Process Evicted: 36
[0:05.6] Process: P128, Page Referenced: 0, Page-in-memory: 0
[0:05.6] Process: P141, Page Referenced: 14, Page-in-memory: 27, Process Evicted: 67
[0:05.7] Process: P77, Page Referenced: 1, Page-in-memory: 14
[0:05.7] Process: P83, Page Referenced: 12, Page-in-memory: 28, Process Evicted: 121
[0:05.7] Process: P90, Page Referenced: 5, Page-in-memory: 79
[0:05.7] Process: P102, Page Referenced: 8, Page-in-memory: 72
[0:05.7] Process: P82, Page Referenced: 0, Page-in-memory: 0
[0:05.7] Process: P128, Page Referenced: 0, Page-in-memory: 0
[0:05.7] Process: P141, Page Referenced: 14, Page-in-memory: 27
[0:05.8] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:05.8] Process: P83, Page Referenced: 12, Page-in-memory: 28
[0:05.8] Process: P90, Page Referenced: 6, Page-in-memory: 68
[0:05.8] Process: P102, Page Referenced: 8, Page-in-memory: 72
[0:05.8] Process: P82, Page Referenced: 16, Page-in-memory: 6
[0:05.8] Process: P128, Page Referenced: 0, Page-in-memory: 0
[0:05.8] Process: P141, Page Referenced: 8, Page-in-memory: 29, Process Evicted: 67
[0:05.9] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:05.9] Process: P83, Page Referenced: 5, Page-in-memory: 54
[0:05.9] Process: P90, Page Referenced: 1, Page-in-memory: 1
[0:05.9] Process: P102, Page Referenced: 10, Page-in-memory: 55
[0:05.9] Process: P82, Page Referenced: 16, Page-in-memory: 6
[0:05.9] Process: P128, Page Referenced: 0, Page-in-memory: 0
[0:05.9] Process: P141, Page Referenced: 9, Page-in-memory: 30, Process Evicted: 67
[0:06.0] Process: P77, Page Referenced: 3, Page-in-memory: 81
[0:06.0] Process: P83, Page Referenced: 6, Page-in-memory: 45
[0:06.0] Process: P90, Page Referenced: 4, Page-in-memory: 75
[0:06.0] Process: P102, Page Referenced: 11, Page-in-memory: 59
[0:06.0] Process: P82, Page Referenced: 9, Page-in-memory: 4
[0:06.0] Process: P128, Page Referenced: 1, Page-in-memory: 24
[0:06.0] Process: P141, Page Referenced: 10, Page-in-memory: 31, Process Evicted: 113
[0:06.0] Process: P4, Enter, Size: 11, Service Duration: 4
Memory-map: P4P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P82P128P82P141P90P82P128P141P128P83P82P141P83P141P141P141P33P113P33P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:06.1] Process: P77, Page Referenced: 2, Page-in-memory: 18
[0:06.1] Process: P83, Page Referenced: 7, Page-in-memory: 32, Process Evicted: 33
[0:06.1] Process: P90, Page Referenced: 0, Page-in-memory: 0
[0:06.1] Process: P102, Page Referenced: 8, Page-in-memory: 72
[0:06.1] Process: P82, Page Referenced: 10, Page-in-memory: 33, Process Evicted: 113
[0:06.1] Process: P128, Page Referenced: 1, Page-in-memory: 24
[0:06.1] Process: P141, Page Referenced: 12, Page-in-memory: 19
[0:06.1] Process: P4, Page Referenced: 1, Page-in-memory: 34, Process Evicted: 33
[0:06.1] Process: P84, Enter, Size: 31, Service Duration: 5
Memory-map: P84P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P82P128P82P141P90P82P128P141P128P83P82P141P83P141P141P141P83P82P4P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:06.2] Process: P77, Page Referenced: 1, Page-in-memory: 14
[0:06.2] Process: P83, Exit, Size: 17, Service Duration: 4
Memory-map: P84P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P82P128P82P141P90P82P128P141P128P83P82P141P83P141P141P141P83P82P4P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:06.2] Process: P90, Page Referenced: 10, Page-in-memory: 37
[0:06.2] Process: P102, Page Referenced: 10, Page-in-memory: 55
[0:06.2] Process: P82, Page Referenced: 10, Page-in-memory: 33
[0:06.2] Process: P128, Exit, Size: 5, Service Duration: 1
Memory-map: P84P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P82P128P82P141P90P82P128P141P128P83P82P141P83P141P141P141P83P82P4P33P83P90P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
[0:06.2] Process: P141, Page Referenced: 13, Page-in-memory: 35, Process Evicted: 33
[0:06.2] Process: P4, Page Referenced: 2, Page-in-memory: 36, Process Evicted: 83
[0:06.2] Process: P84, Page Referenced: 30, Page-in-memory: 37, Process Evicted: 90
[0:06.2] Process: P98, Enter, Size: 5, Service Duration: 1
Memory-map: P98P90P67P83P82P83P82P102P82P67P102P90P67P33P83P102P82P128P82P141P90P82P128P141P128P83P82P141P83P141P141P141P83P82P4P141P4P84P67P77P113P147P94P113P33P83P90P102P67P94P90P102P67P33P83P102P67P33P94P102P67P113P33P83P94P77P113P33P90P82P113P83P102P82P33P90P102P82P113P90P94P77P33P94P67P113P94P113P33P83P94P102P33P83P94P82P113P82P67P113
